Time,B,Elapsed_Time,TouchTag
43:12.8,845.75,3.24585,0
43:13.0,846,3.249693,0
43:13.2,846.25,3.242007,0
43:13.5,846.5,3.244569,0
43:13.8,846.75,3.243288,0
43:14.0,847,3.243288,0
43:14.2,847.25,3.243288,0
43:14.5,847.5,3.242007,0
43:14.8,847.75,3.248412,0
43:15.0,848,3.248412,0
43:15.3,848.25,3.247131,0
43:15.5,848.5,3.24585,0
43:15.7,848.75,3.242007,0
43:16.0,849,3.244569,0
43:16.3,849.25,3.24585,0
43:16.5,849.5,3.250975,0
43:16.8,849.75,3.243288,0
43:17.0,850,3.242007,0
43:17.3,850.25,3.24585,0
43:17.5,850.5,3.249693,0
43:17.8,850.75,3.247131,0
43:18.0,851,3.242007,0
43:18.3,851.25,3.24585,0
43:18.5,851.5,3.24585,0
43:18.8,851.75,3.242007,0
43:19.0,852,3.242007,0
43:19.2,852.25,3.24585,0
43:19.5,852.5,3.248412,0
43:19.8,852.75,3.24585,0
43:20.0,853,3.243288,0
43:20.3,853.25,3.250975,0
43:20.5,853.5,3.248412,0
43:20.8,853.75,3.249693,0
43:21.0,854,3.247131,0
43:21.2,854.25,3.239445,0
43:21.5,854.5,3.243288,0
43:21.7,854.75,3.247131,0
43:22.0,855,3.239445,0
43:22.3,855.25,3.239445,0
43:22.5,855.5,3.24585,0
43:22.8,855.75,3.244569,0
43:23.0,856,3.242007,0
43:23.3,856.25,3.238163,0
43:23.5,856.5,3.242007,0
43:23.7,856.75,3.238163,0
43:24.0,857,3.239445,0
43:24.3,857.25,3.233039,0
43:24.5,857.5,3.24585,0
43:24.8,857.75,3.243288,0
43:25.0,858,3.242007,0
43:25.2,858.25,3.239445,0
43:25.5,858.5,3.243288,0
43:25.8,858.75,3.247131,0
43:26.0,859,3.239445,0
43:26.3,859.25,3.238163,0
43:26.5,859.5,3.242007,0
43:26.8,859.75,3.240726,0
43:27.0,860,3.244569,0
43:27.3,860.25,3.239445,0
43:27.5,860.5,3.247131,0
43:27.8,860.75,3.248412,0
43:28.0,861,3.247131,0
43:28.3,861.25,3.240726,0
43:28.5,861.5,3.238163,0
43:28.7,861.75,3.244569,0
43:29.0,862,3.243288,0
43:29.3,862.25,3.239445,0
43:29.5,862.5,3.233039,0
43:29.8,862.75,3.233039,0
43:30.0,863,3.239445,0
43:30.3,863.25,3.238163,0
43:30.5,863.5,3.244569,0
43:30.7,863.75,3.240726,0
43:31.0,864,3.238163,0
43:31.2,864.25,3.247131,0
43:31.5,864.5,3.239445,0
43:31.8,864.75,3.236882,0
43:32.0,865,3.239445,0
43:32.3,865.25,3.242007,0
43:32.5,865.5,3.238163,0
43:32.8,865.75,3.235601,0
43:33.0,866,3.239445,0
43:33.2,866.25,3.235601,0
43:33.5,866.5,3.239445,0
43:33.8,866.75,3.23432,0
43:34.0,867,3.244569,0
43:34.3,867.25,3.242007,0
43:34.5,867.5,3.239445,0
43:34.7,867.75,3.236882,0
43:35.0,868,3.235601,0
43:35.3,868.25,3.236882,0
43:35.5,868.5,3.235601,0
43:35.8,868.75,3.239445,0
43:36.0,869,3.236882,0
43:36.3,869.25,3.236882,0
43:36.5,869.5,3.23432,0
43:36.8,869.75,3.243288,0
43:37.0,870,3.239445,0
43:37.3,870.25,3.239445,0
43:37.5,870.5,3.238163,0
43:37.8,870.75,3.239445,0
43:38.0,871,3.240726,0
43:38.2,871.25,3.244569,0
43:38.5,871.5,3.242007,0
43:38.8,871.75,3.240726,0
43:39.0,872,3.240726,0
43:39.3,872.25,3.235601,0
43:39.5,872.5,3.24585,0
43:39.8,872.75,3.238163,0
43:40.0,873,3.239445,0
43:40.2,873.25,3.238163,0
43:40.5,873.5,3.240726,0
43:40.7,873.75,3.240726,0
43:41.0,874,3.236882,0
43:41.3,874.25,3.23432,0
43:41.5,874.5,3.238163,0
43:41.8,874.75,3.233039,0
43:42.0,875,3.236882,0
43:42.3,875.25,3.235601,0
43:42.5,875.5,3.240726,0
43:42.7,875.75,3.240726,0
43:43.0,876,3.238163,0
43:43.3,876.25,3.236882,0
43:43.5,876.5,3.239445,0
43:43.8,876.75,3.239445,0
43:44.0,877,3.240726,0
43:44.2,877.25,3.238163,0
43:44.5,877.5,3.233039,0
43:44.8,877.75,3.239445,0
43:45.0,878,3.242007,0
43:45.3,878.25,3.238163,0
43:45.5,878.5,3.238163,0
43:45.8,878.75,3.236882,0
43:46.0,879,3.239445,0
43:46.3,879.25,3.239445,0
43:46.5,879.5,3.235601,0
43:46.8,879.75,3.238163,0
43:47.0,880,3.240726,0
43:47.3,880.25,3.235601,0
43:47.5,880.5,3.247131,0
43:47.7,880.75,3.248412,0
43:48.0,881,3.247131,0
43:48.3,881.25,3.240726,0
43:48.5,881.5,3.235601,0
43:48.8,881.75,3.240726,0
43:49.0,882,3.239445,0
43:49.3,882.25,3.236882,0
43:49.5,882.5,3.238163,0
43:49.7,882.75,3.239445,0
43:50.0,883,3.239445,0
43:50.2,883.25,3.240726,0
43:50.5,883.5,3.239445,0
43:50.8,883.75,3.239445,0
43:51.0,884,3.239445,0
43:51.3,884.25,3.236882,0
43:51.5,884.5,3.231758,0
43:51.8,884.75,3.23432,0
43:52.0,885,3.235601,0
43:52.2,885.25,3.243288,0
43:52.5,885.5,3.236882,0
43:52.8,885.75,3.23432,0
43:53.0,886,3.231758,0
43:53.3,886.25,3.239445,0
43:53.5,886.5,3.235601,0
43:53.7,886.75,3.227915,0
43:54.0,887,3.233039,0
43:54.3,887.25,3.230477,0
43:54.5,887.5,3.233039,0
43:54.8,887.75,3.227915,0
43:55.0,888,3.23432,0
43:55.3,888.25,3.229196,0
43:55.5,888.5,3.230477,0
43:55.8,888.75,3.233039,0
43:56.0,889,3.239445,0
43:56.2,889.25,3.233039,0
43:56.5,889.5,3.231758,0
43:56.8,889.75,3.23432,0
43:57.0,890,3.229196,0
43:57.2,890.25,3.233039,0
43:57.5,890.5,3.231758,0
43:57.8,890.75,3.230477,0
43:58.0,891,3.233039,0
43:58.3,891.25,3.233039,0
43:58.5,891.5,3.231758,0
43:58.8,891.75,3.229196,0
43:59.0,892,3.233039,0
43:59.2,892.25,3.231758,0
43:59.5,892.5,3.233039,0
43:59.7,892.75,3.229196,0
44:00.0,893,3.224072,0
44:00.3,893.25,3.226634,0
44:00.5,893.5,3.230477,0
44:00.8,893.75,3.226634,0
44:01.0,894,3.224072,0
44:01.3,894.25,3.226634,0
44:01.5,894.5,3.231758,0
44:01.7,894.75,3.22279,0
44:02.0,895,3.226634,0
44:02.3,895.25,3.229196,0
44:02.5,895.5,3.229196,0
44:02.8,895.75,3.227915,0
44:03.0,896,3.221509,0
44:03.2,896.25,3.226634,0
44:03.5,896.5,3.225353,0
44:03.8,896.75,3.227915,0
44:04.0,897,3.221509,0
44:04.3,897.25,3.235601,0
44:04.5,897.5,3.226634,0
44:04.8,897.75,3.225353,0
44:05.0,898,3.227915,0
44:05.3,898.25,3.229196,0
44:05.5,898.5,3.226634,0
44:05.7,898.75,3.221509,0
44:06.0,899,3.22279,0
44:06.3,899.25,3.226634,0
44:06.5,899.5,3.224072,0
44:06.7,899.75,3.218947,0
44:07.0,900,3.220228,0
44:07.3,900.25,3.221509,0
44:07.5,900.5,3.23432,0
44:07.8,900.75,3.229196,0
44:08.0,901,3.225353,0
44:08.3,901.25,3.22279,0
44:08.5,901.5,3.224072,0
44:08.7,901.75,3.224072,0
44:09.0,902,3.22279,0
44:09.2,902.25,3.22279,0
44:09.5,902.5,3.221509,0
44:09.8,902.75,3.227915,0
44:10.0,903,3.22279,0
44:10.3,903.25,3.225353,0
44:10.5,903.5,3.220228,0
44:10.8,903.75,3.221509,0
44:11.0,904,3.221509,0
44:11.2,904.25,3.213823,0
44:11.5,904.5,3.221509,0
44:11.8,904.75,3.221509,0
44:12.0,905,3.220228,0
44:12.3,905.25,3.213823,0
44:12.5,905.5,3.22279,0
44:12.7,905.75,3.226634,0
44:13.0,906,3.216385,0
44:13.3,906.25,3.212542,0
44:13.5,906.5,3.215104,0
44:13.8,906.75,3.213823,0
44:14.0,907,3.213823,0
44:14.3,907.25,3.209979,0
44:14.5,907.5,3.216385,0
44:14.8,907.75,3.215104,0
44:15.0,908,3.213823,0
44:15.2,908.25,3.215104,0
44:15.5,908.5,3.216385,0
44:15.8,908.75,3.213823,0
44:16.0,909,3.213823,0
44:16.2,909.25,3.212542,0
44:16.5,909.5,3.215104,0
44:16.8,909.75,3.211261,0
44:17.0,910,3.215104,0
44:17.3,910.25,3.212542,0
44:17.5,910.5,3.212542,0
44:17.8,910.75,3.216385,0
44:18.0,911,3.215104,0
44:18.2,911.25,3.211261,0
44:18.5,911.5,3.215104,0
44:18.7,911.75,3.217666,0
44:19.0,912,3.213823,0
44:19.3,912.25,3.208698,0
44:19.5,912.5,3.213823,0
44:19.8,912.75,3.215104,0
44:20.0,913,3.213823,0
44:20.3,913.25,3.209979,0
44:20.5,913.5,3.216385,0
44:20.7,913.75,3.217666,0
44:21.0,914,3.212542,0
44:21.3,914.25,3.212542,0
44:21.5,914.5,3.215104,0
44:21.8,914.75,3.213823,0
44:22.0,915,3.212542,0
44:22.2,915.25,3.213823,0
44:22.5,915.5,3.215104,0
44:22.8,915.75,3.213823,0
44:23.0,916,3.212542,0
44:23.3,916.25,3.208698,0
44:23.5,916.5,3.218947,0
44:23.8,916.75,3.213823,0
44:24.0,917,3.212542,0
44:24.3,917.25,3.211261,0
44:24.5,917.5,3.211261,0
44:24.7,917.75,3.212542,0
44:25.0,918,3.211261,0
44:25.3,918.25,3.209979,0
44:25.5,918.5,3.212542,0
44:25.7,918.75,3.212542,0
44:26.0,919,3.212542,0
44:26.3,919.25,3.208698,0
44:26.5,919.5,3.212542,0
44:26.8,919.75,3.207417,0
44:27.0,920,3.212542,0
44:27.3,920.25,3.209979,0
44:27.5,920.5,3.22279,0
44:27.7,920.75,3.215104,0
44:28.0,921,3.212542,0
44:28.2,921.25,3.209979,0
44:28.5,921.5,3.203574,0
44:28.8,921.75,3.209979,0
44:29.0,922,3.213823,0
44:29.3,922.25,3.204855,0
44:29.5,922.5,3.204855,0
44:29.8,922.75,3.204855,0
44:30.0,923,3.208698,0
44:30.2,923.25,3.207417,0
44:30.5,923.5,3.201012,0
44:30.8,923.75,3.208698,0
44:31.0,924,3.204855,0
44:31.3,924.25,3.203574,0
44:31.5,924.5,3.199731,0
44:31.7,924.75,3.211261,0
44:32.0,925,3.201012,0
44:32.3,925.25,3.204855,0
44:32.5,925.5,3.203574,0
44:32.8,925.75,3.204855,0
44:33.0,926,3.204855,0
44:33.3,926.25,3.202293,0
44:33.5,926.5,3.203574,0
44:33.8,926.75,3.207417,0
44:34.0,927,3.206136,0
44:34.2,927.25,3.204855,0
44:34.5,927.5,3.202293,0
44:34.8,927.75,3.203574,0
44:35.0,928,3.203574,0
44:35.2,928.25,3.208698,0
44:35.5,928.5,3.203574,0
44:35.8,928.75,3.197168,0
44:36.0,929,3.199731,0
44:36.3,929.25,3.203574,0
44:36.5,929.5,3.201012,0
44:36.8,929.75,3.202293,0
44:37.0,930,3.204855,0
44:37.2,930.25,3.208698,0
44:37.5,930.5,3.204855,0
44:37.7,930.75,3.201012,0
44:38.0,931,3.202293,0
44:38.3,931.25,3.202293,0
44:38.5,931.5,3.201012,0
44:38.8,931.75,3.202293,0
44:39.0,932,3.195887,0
44:39.3,932.25,3.201012,0
44:39.5,932.5,3.199731,0
44:39.7,932.75,3.201012,0
44:40.0,933,3.199731,0
44:40.3,933.25,3.203574,0
44:40.5,933.5,3.198449,0
44:40.8,933.75,3.201012,0
44:41.0,934,3.198449,0
44:41.2,934.25,3.195887,0
44:41.5,934.5,3.198449,0
44:41.8,934.75,3.202293,0
44:42.0,935,3.198449,0
44:42.3,935.25,3.195887,0
44:42.5,935.5,3.199731,0
44:42.8,935.75,3.206136,0
44:43.0,936,3.199731,0
44:43.3,936.25,3.193325,0
44:43.5,936.5,3.198449,0
44:43.7,936.75,3.197168,0
44:44.0,937,3.18692,0
44:44.3,937.25,3.194606,0
44:44.5,937.5,3.201012,0
44:44.7,937.75,3.195887,0
44:45.0,938,3.197168,0
44:45.3,938.25,3.197168,0
44:45.5,938.5,3.204855,0
44:45.8,938.75,3.201012,0
44:46.0,939,3.197168,0
44:46.3,939.25,3.202293,0
44:46.5,939.5,3.202293,0
44:46.7,939.75,3.195887,0
44:47.0,940,3.198449,0
44:47.2,940.25,3.197168,0
44:47.5,940.5,3.198449,0
44:47.8,940.75,3.170265,0
44:48.0,941,3.131832,0
44:48.3,941.25,3.184357,0
44:48.5,941.5,3.190763,0
44:48.8,941.75,3.195887,0
44:49.0,942,3.195887,0
44:49.2,942.25,3.193325,0
44:49.5,942.5,3.18692,0
44:49.8,942.75,3.193325,0
44:50.0,943,3.194606,0
44:50.3,943.25,3.194606,0
44:50.5,943.5,3.188201,0
44:50.7,943.75,3.193325,0
44:51.0,944,3.201012,0
44:51.3,944.25,3.194606,0
44:51.5,944.5,3.192044,0
44:51.8,944.75,3.195887,0
44:52.0,945,3.192044,0
44:52.3,945.25,3.189482,0
44:52.5,945.5,3.189482,0
44:52.8,945.75,3.194606,0
44:53.0,946,3.188201,0
44:53.2,946.25,3.190763,0
44:53.5,946.5,3.190763,0
44:53.8,946.75,3.199731,0
44:54.0,947,3.195887,0
44:54.3,947.25,3.192044,0
44:54.5,947.5,3.193325,0
44:54.8,947.75,3.195887,0
44:55.0,948,3.194606,0
44:55.3,948.25,3.195887,0
44:55.5,948.5,3.193325,0
44:55.8,948.75,3.189482,0
44:56.0,949,3.190763,0
44:56.2,949.25,3.188201,0
44:56.5,949.5,3.193325,0
44:56.7,949.75,3.190763,0
44:57.0,950,3.193325,0
44:57.3,950.25,3.190763,0
44:57.5,950.5,3.189482,0
44:57.8,950.75,3.188201,0
44:58.0,951,3.189482,0
44:58.3,951.25,3.189482,0
44:58.5,951.5,3.189482,0
44:58.7,951.75,3.183076,0
44:59.0,952,3.183076,0
44:59.3,952.25,3.194606,0
44:59.5,952.5,3.193325,0
44:59.8,952.75,3.189482,0
45:00.0,953,3.18692,0
45:00.2,953.25,3.189482,0
45:00.5,953.5,3.181795,0
45:00.8,953.75,3.189482,0
45:01.0,954,3.183076,0
45:01.3,954.25,3.188201,0
45:01.5,954.5,3.181795,0
45:01.8,954.75,3.18692,0
45:02.0,955,3.193325,0
45:02.3,955.25,3.18692,0
45:02.5,955.5,3.185638,0
45:02.7,955.75,3.183076,0
45:03.0,956,3.188201,0
45:03.3,956.25,3.185638,0
45:03.5,956.5,3.184357,0
45:03.8,956.75,3.184357,0
45:04.0,957,3.188201,0
45:04.3,957.25,3.190763,0
45:04.5,957.5,3.189482,0
45:04.8,957.75,3.197168,0
45:05.0,958,3.188201,0
45:05.3,958.25,3.18692,0
45:05.5,958.5,3.18692,0
45:05.7,958.75,3.185638,0
45:06.0,959,3.18692,0
45:06.2,959.25,3.183076,0
45:06.5,959.5,3.18692,0
45:06.8,959.75,3.188201,0
45:07.0,960,3.184357,0
45:07.3,960.25,3.188201,0
45:07.5,960.5,3.203574,0
45:07.8,960.75,3.197168,0
45:08.0,961,3.192044,0
45:08.2,961.25,3.190763,0
45:08.5,961.5,3.190763,0
45:08.8,961.75,3.185638,0
45:09.0,962,3.18692,0
45:09.3,962.25,3.18692,0
45:09.5,962.5,3.190763,0
45:09.7,962.75,3.185638,0
45:10.0,963,3.18692,0
45:10.3,963.25,3.188201,0
45:10.5,963.5,3.185638,0
45:10.8,963.75,3.189482,0
45:11.0,964,3.185638,0
45:11.3,964.25,3.185638,0
45:11.5,964.5,3.184357,0
45:11.8,964.75,3.184357,0
45:12.0,965,3.185638,0
45:12.2,965.25,3.18692,0
45:12.5,965.5,3.185638,0
45:12.8,965.75,3.188201,0
45:13.0,966,3.193325,0
45:13.3,966.25,3.181795,0
45:13.5,966.5,3.188201,0
45:13.8,966.75,3.183076,0
45:14.0,967,3.18692,0
45:14.3,967.25,3.184357,0
45:14.5,967.5,3.183076,0
45:14.8,967.75,3.180514,0
45:15.0,968,3.185638,0
45:15.3,968.25,3.184357,0
45:15.5,968.5,3.185638,0
45:15.7,968.75,3.180514,0
45:16.0,969,3.183076,0
45:16.3,969.25,3.185638,0
45:16.5,969.5,3.184357,0
45:16.8,969.75,3.181795,0
45:17.0,970,3.181795,0
45:17.3,970.25,3.181795,0
45:17.5,970.5,3.179233,0
45:17.7,970.75,3.179233,0
45:18.0,971,3.183076,0
45:18.2,971.25,3.181795,0
45:18.5,971.5,3.189482,0
45:18.8,971.75,3.184357,0
45:19.0,972,3.184357,0
45:19.2,972.25,3.185638,0
45:19.5,972.5,3.183076,0
45:19.8,972.75,3.188201,0
45:20.0,973,3.184357,0
45:20.3,973.25,3.183076,0
45:20.5,973.5,3.184357,0
45:20.8,973.75,3.18692,0
45:21.0,974,3.179233,0
45:21.3,974.25,3.189482,0
45:21.5,974.5,3.184357,0
45:21.7,974.75,3.184357,0
45:22.0,975,3.179233,0
45:22.3,975.25,3.184357,0
45:22.5,975.5,3.181795,0
45:22.8,975.75,3.180514,0
45:23.0,976,3.177952,0
45:23.3,976.25,3.183076,0
45:23.5,976.5,3.181795,0
45:23.8,976.75,3.181795,0
45:24.0,977,3.180514,0
45:24.3,977.25,3.185638,0
45:24.5,977.5,3.181795,0
45:24.8,977.75,3.183076,0
45:25.0,978,3.180514,0
45:25.2,978.25,3.183076,0
45:25.5,978.5,3.177952,0
45:25.8,978.75,3.180514,0
45:26.0,979,3.181795,0
45:26.3,979.25,3.183076,0
45:26.5,979.5,3.181795,0
45:26.8,979.75,3.18692,0
45:27.0,980,3.183076,0
45:27.2,980.25,3.185638,0
45:27.5,980.5,3.195887,0
45:27.7,980.75,3.188201,0
45:28.0,981,3.185638,0
45:28.3,981.25,3.185638,0
45:28.5,981.5,3.18692,0
45:28.7,981.75,3.185638,0
45:29.0,982,3.183076,0
45:29.3,982.25,3.184357,0
45:29.5,982.5,3.189482,0
45:29.8,982.75,3.185638,0
45:30.0,983,3.185638,0
45:30.3,983.25,3.185638,0
45:30.5,983.5,3.183076,0
45:30.8,983.75,3.183076,0
45:31.0,984,3.185638,0
45:31.2,984.25,3.18692,0
45:31.5,984.5,3.185638,0
45:31.8,984.75,3.184357,0
45:32.0,985,3.184357,0
45:32.3,985.25,3.189482,0
45:32.5,985.5,3.189482,0
45:32.8,985.75,3.185638,0
45:33.0,986,3.181795,0
45:33.3,986.25,3.183076,0
45:33.5,986.5,3.181795,0
45:33.8,986.75,3.177952,0
45:34.0,987,3.183076,0
45:34.3,987.25,3.180514,0
45:34.5,987.5,3.184357,0
45:34.7,987.75,3.181795,0
45:35.0,988,3.18692,0
45:35.3,988.25,3.188201,0
45:35.5,988.5,3.180514,0
45:35.8,988.75,3.179233,0
45:36.0,989,3.184357,0
45:36.3,989.25,3.181795,0
45:36.5,989.5,3.179233,0
45:36.7,989.75,3.179233,0
45:37.0,990,3.180514,0
45:37.2,990.25,3.180514,0
45:37.5,990.5,3.183076,0
45:37.8,990.75,3.18692,0
45:38.0,991,3.180514,0
45:38.2,991.25,3.184357,0
45:38.5,991.5,3.184357,0
45:38.8,991.75,3.180514,0
45:39.0,992,3.183076,0
45:39.3,992.25,3.180514,0
45:39.5,992.5,3.181795,0
45:39.8,992.75,3.179233,0
45:40.0,993,3.181795,0
45:40.3,993.25,3.180514,0
45:40.5,993.5,3.18692,0
45:40.7,993.75,3.181795,0
45:41.0,994,3.181795,0
45:41.3,994.25,3.183076,0
45:41.5,994.5,3.180514,0
45:41.8,994.75,3.174109,0
45:42.0,995,3.176671,0
45:42.3,995.25,3.17539,0
45:42.5,995.5,3.17539,0
45:42.8,995.75,3.174109,0
45:43.0,996,3.17539,0
45:43.3,996.25,3.176671,0
45:43.5,996.5,3.17539,0
45:43.8,996.75,3.179233,0
45:44.0,997,3.174109,0
45:44.2,997.25,3.170265,0
45:44.5,997.5,3.176671,0
45:44.8,997.75,3.17539,0
45:45.0,998,3.174109,0
45:45.3,998.25,3.171546,0
45:45.5,998.5,3.17539,0
45:45.8,998.75,3.177952,0
45:46.0,999,3.17539,0
45:46.2,999.25,3.17539,0
45:46.5,999.5,3.177952,0
45:46.7,999.75,3.179233,0
45:47.0,1000,3.177952,0
45:47.3,1000.25,3.174109,0
45:47.5,1000.5,3.183076,0
45:47.7,1000.75,3.176671,0
45:48.0,1001,3.177952,0
45:48.3,1001.25,3.177952,0
45:48.5,1001.5,3.179233,0
45:48.7,1001.75,3.177952,0
45:49.0,1002,3.177952,0
45:49.3,1002.25,3.177952,0
45:49.5,1002.5,3.179233,0
45:49.8,1002.75,3.177952,0
45:50.0,1003,3.17539,0
45:50.2,1003.25,3.176671,0
45:50.5,1003.5,3.176671,0
45:50.8,1003.75,3.174109,0
45:51.0,1004,3.174109,0
45:51.3,1004.25,3.174109,0
45:51.5,1004.5,3.181795,0
45:51.8,1004.75,3.180514,0
45:52.0,1005,3.17539,0
45:52.3,1005.25,3.17539,0
45:52.5,1005.5,3.17539,0
45:52.8,1005.75,3.177952,0
45:53.0,1006,3.170265,0
45:53.3,1006.25,3.172827,0
45:53.5,1006.5,3.171546,0
45:53.7,1006.75,3.171546,0
45:54.0,1007,3.171546,0
45:54.3,1007.25,3.170265,0
45:54.5,1007.5,3.171546,0
45:54.8,1007.75,3.174109,0
45:55.0,1008,3.167703,0
45:55.3,1008.25,3.16386,0
45:55.5,1008.5,3.16386,0
45:55.7,1008.75,3.149768,0
45:56.0,1009,3.097243,0
45:56.2,1009.25,3.060091,0
45:56.5,1009.5,3.113897,0
45:56.8,1009.75,3.139519,0
45:57.0,1010,3.143362,0
45:57.2,1010.25,3.142081,0
45:57.5,1010.5,3.145924,0
45:57.8,1010.75,3.148487,0
45:58.0,1011,3.153611,0
45:58.2,1011.25,3.151049,0
45:58.5,1011.5,3.144643,0
45:58.8,1011.75,3.153611,0
45:59.0,1012,3.158735,0
45:59.3,1012.25,3.153611,0
45:59.5,1012.5,3.145924,0
45:59.7,1012.75,3.156173,0
46:00.0,1013,3.156173,0
46:00.3,1013.25,3.15233,0
46:00.5,1013.5,3.145924,0
46:00.8,1013.75,3.15233,0
46:01.0,1014,3.149768,0
46:01.3,1014.25,3.149768,0
46:01.5,1014.5,3.151049,0
46:01.8,1014.75,3.153611,0
46:02.0,1015,3.154892,0
46:02.3,1015.25,3.157454,0
46:02.5,1015.5,3.15233,0
46:02.8,1015.75,3.157454,0
46:03.0,1016,3.158735,0
46:03.2,1016.25,3.158735,0
46:03.5,1016.5,3.158735,0
46:03.8,1016.75,3.154892,0
46:04.0,1017,3.157454,0
46:04.3,1017.25,3.157454,0
46:04.5,1017.5,3.153611,0
46:04.8,1017.75,3.160017,0
46:05.0,1018,3.157454,0
46:05.2,1018.25,3.157454,0
46:05.5,1018.5,3.148487,0
46:05.7,1018.75,3.154892,0
46:06.0,1019,3.154892,0
46:06.3,1019.25,3.156173,0
46:06.5,1019.5,3.149768,0
46:06.7,1019.75,3.15233,0
46:07.0,1020,3.15233,0
46:07.3,1020.25,3.147206,0
46:07.5,1020.5,3.160017,0
46:07.7,1020.75,3.156173,0
46:08.0,1021,3.162579,0
46:08.3,1021.25,3.156173,0
46:08.5,1021.5,3.151049,0
46:08.8,1021.75,3.15233,0
46:09.0,1022,3.156173,0
46:09.2,1022.25,3.153611,0
46:09.5,1022.5,3.15233,0
46:09.8,1022.75,3.156173,0
46:10.0,1023,3.156173,0
46:10.3,1023.25,3.148487,0
46:10.5,1023.5,3.148487,0
46:10.8,1023.75,3.153611,0
46:11.0,1024,3.153611,0
46:11.3,1024.25,3.153611,0
46:11.5,1024.5,3.142081,0
46:11.8,1024.75,3.153611,0
46:12.0,1025,3.153611,0
46:12.3,1025.25,3.149768,0
46:12.5,1025.5,3.149768,0
46:12.7,1025.75,3.15233,0
46:13.0,1026,3.154892,0
46:13.3,1026.25,3.151049,0
46:13.5,1026.5,3.148487,0
46:13.8,1026.75,3.15233,0
46:14.0,1027,3.15233,0
46:14.3,1027.25,3.153611,0
46:14.5,1027.5,3.147206,0
46:14.7,1027.75,3.15233,0
46:15.0,1028,3.15233,0
46:15.2,1028.25,3.153611,0
46:15.5,1028.5,3.145924,0
46:15.8,1028.75,3.15233,0
46:16.0,1029,3.153611,0
46:16.3,1029.25,3.148487,0
46:16.5,1029.5,3.143362,0
46:16.8,1029.75,3.151049,0
46:17.0,1030,3.148487,0
46:17.2,1030.25,3.148487,0
46:17.5,1030.5,3.142081,0
46:17.8,1030.75,3.148487,0
46:18.0,1031,3.147206,0
46:18.3,1031.25,3.149768,0
46:18.5,1031.5,3.147206,0
46:18.7,1031.75,3.149768,0
46:19.0,1032,3.153611,0
46:19.3,1032.25,3.148487,0
46:19.5,1032.5,3.136957,0
46:19.8,1032.75,3.142081,0
46:20.0,1033,3.147206,0
46:20.3,1033.25,3.138238,0
46:20.5,1033.5,3.135676,0
46:20.8,1033.75,3.142081,0
46:21.0,1034,3.149768,0
46:21.3,1034.25,3.145924,0
46:21.5,1034.5,3.145924,0
46:21.8,1034.75,3.15233,0
46:22.0,1035,3.153611,0
46:22.2,1035.25,3.148487,0
46:22.5,1035.5,3.133113,0
46:22.8,1035.75,3.134394,0
46:23.0,1036,3.143362,0
46:23.3,1036.25,3.142081,0
46:23.5,1036.5,3.136957,0
46:23.8,1036.75,3.144643,0
46:24.0,1037,3.15233,0
46:24.2,1037.25,3.15233,0
46:24.5,1037.5,3.160017,0
46:24.7,1037.75,3.167703,0
46:25.0,1038,3.113897,0
46:25.3,1038.25,3.112616,0
46:25.5,1038.5,3.125427,0
46:25.8,1038.75,3.142081,0
46:26.0,1039,3.147206,0
46:26.3,1039.25,3.147206,0
46:26.5,1039.5,3.145924,0
46:26.7,1039.75,3.143362,0
46:27.0,1040,3.148487,0
46:27.3,1040.25,3.148487,0
46:27.5,1040.5,3.160017,0
46:27.8,1040.75,3.15233,0
46:28.0,1041,3.154892,0
46:28.2,1041.25,3.148487,0
46:28.5,1041.5,3.149768,0
46:28.8,1041.75,3.151049,0
46:29.0,1042,3.148487,0
46:29.3,1042.25,3.149768,0
46:29.5,1042.5,3.148487,0
46:29.8,1042.75,3.15233,0
46:30.0,1043,3.15233,0
46:30.3,1043.25,3.147206,0
46:30.5,1043.5,3.148487,0
46:30.8,1043.75,3.142081,0
46:31.0,1044,3.151049,0
46:31.3,1044.25,3.145924,0
46:31.5,1044.5,3.151049,0
46:31.7,1044.75,3.145924,0
46:32.0,1045,3.147206,0
46:32.3,1045.25,3.149768,0
46:32.5,1045.5,3.145924,0
46:32.8,1045.75,3.15233,0
46:33.0,1046,3.148487,0
46:33.3,1046.25,3.15233,0
46:33.5,1046.5,3.149768,0
46:33.7,1046.75,3.151049,0
46:34.0,1047,3.145924,0
46:34.2,1047.25,3.149768,0
46:34.5,1047.5,3.145924,0
46:34.8,1047.75,3.147206,0
46:35.0,1048,3.148487,0
46:35.3,1048.25,3.148487,0
46:35.5,1048.5,3.156173,0
46:35.8,1048.75,3.149768,0
46:36.0,1049,3.147206,0
46:36.2,1049.25,3.149768,0
46:36.5,1049.5,3.148487,0
46:36.8,1049.75,3.147206,0
46:37.0,1050,3.144643,0
46:37.3,1050.25,3.148487,0
46:37.5,1050.5,3.147206,0
46:37.7,1050.75,3.147206,0
46:38.0,1051,3.145924,0
46:38.3,1051.25,3.15233,0
46:38.5,1051.5,3.148487,0
46:38.8,1051.75,3.145924,0
46:39.0,1052,3.145924,0
46:39.3,1052.25,3.148487,0
46:39.5,1052.5,3.144643,0
46:39.8,1052.75,3.143362,0
46:40.0,1053,3.142081,0
46:40.3,1053.25,3.148487,0
46:40.5,1053.5,3.145924,0
46:40.8,1053.75,3.148487,0
46:41.0,1054,3.148487,0
