EDA_Time,Measurement,TouchTag,SubjectID,,SubjectID,Average EDA,Max EDA
15:23:31,0.476512,0,B1,,,,
23:31.3,0.477793,0,B1,,,,
23:31.5,0.476512,0,B1,,,,
23:31.8,0.475231,0,B1,,,,
15:23:32,0.476512,0,B1,,,,
23:32.3,0.477793,0,B1,,,,
23:32.5,0.475231,0,B1,,,,
23:32.8,0.476512,0,B1,,,,
15:23:33,0.476512,0,B1,,,,
23:33.2,0.475231,0,B1,,,,
23:33.5,0.489321,0,B1,,,,
23:33.8,0.47395,0,B1,,,,
15:23:34,0.476512,0,B1,,,,
23:34.3,0.472669,0,B1,,,,
23:34.5,0.476512,0,B1,,,,
23:34.8,0.47395,0,B1,,,,
15:23:35,0.47395,0,B1,,,,
23:35.2,0.475231,0,B1,,,,
23:35.5,0.472669,0,B1,,,,
23:35.7,0.472669,0,B1,,,,
15:23:36,0.471388,0,B1,,,,
23:36.3,0.470107,0,B1,,,,
23:36.5,0.471388,0,B1,,,,
23:36.8,0.470107,0,B1,,,,
15:23:37,0.472669,0,B1,,,,
23:37.3,0.471388,0,B1,,,,
23:37.5,0.471388,0,B1,,,,
23:37.7,0.472669,0,B1,,,,
15:23:38,0.471388,0,B1,,,,
23:38.3,0.472669,0,B1,,,,
23:38.5,0.470107,0,B1,,,,
23:38.8,0.470107,0,B1,,,,
15:23:39,0.470107,0,B1,,,,
23:39.2,0.468826,0,B1,,,,
23:39.5,0.471388,0,B1,,,,
23:39.8,0.468826,0,B1,,,,
15:23:40,0.468826,0,B1,,,,
23:40.3,0.468826,0,B1,,,,
23:40.5,0.466264,0,B1,,,,
23:40.8,0.468826,0,B1,,,,
15:23:41,0.464983,0,B1,,,,
23:41.3,0.467545,0,B1,,,,
23:41.5,0.467545,0,B1,,,,
23:41.8,0.464983,0,B1,,,,
15:23:42,0.466264,0,B1,,,,
23:42.3,0.464983,0,B1,,,,
23:42.5,0.463702,0,B1,,,,
23:42.7,0.464983,0,B1,,,,
15:23:43,0.464983,0,B1,,,,
23:43.3,0.466264,0,B1,,,,
23:43.5,0.463702,0,B1,,,,
23:43.8,0.463702,0,B1,,,,
15:23:44,0.464983,0,B1,,,,
23:44.3,0.464983,0,B1,,,,
23:44.5,0.464983,0,B1,,,,
23:44.7,0.462421,0,B1,,,,
15:23:45,0.463702,0,B1,,,,
23:45.2,0.464983,0,B1,,,,
23:45.5,0.463702,0,B1,,,,
23:45.8,0.464983,0,B1,,,,
15:23:46,0.462421,0,B1,,,,
23:46.3,0.46114,0,B1,,,,
23:46.5,0.46114,0,B1,,,,
23:46.8,0.462421,0,B1,,,,
15:23:47,0.463702,0,B1,,,,
23:47.2,0.462421,0,B1,,,,
23:47.5,0.462421,0,B1,,,,
23:47.8,0.46114,0,B1,,,,
15:23:48,0.459859,0,B1,,,,
23:48.3,0.46114,0,B1,,,,
23:48.5,0.459859,0,B1,,,,
23:48.7,0.462421,0,B1,,,,
15:23:49,0.462421,0,B1,,,,
23:49.3,0.463702,0,B1,,,,
23:49.5,0.463702,0,B1,,,,
23:49.8,0.463702,0,B1,,,,
15:23:50,0.464983,0,B1,,,,
23:50.3,0.462421,0,B1,,,,
23:50.5,0.462421,0,B1,,,,
23:50.8,0.46114,0,B1,,,,
15:23:51,0.462421,0,B1,,,,
23:51.3,0.463702,0,B1,,,,
23:51.5,0.46114,0,B1,,,,
23:51.8,0.46114,0,B1,,,,
15:23:52,0.459859,0,B1,,,,
23:52.2,0.459859,0,B1,,,,
23:52.5,0.46114,0,B1,,,,
23:52.8,0.458578,0,B1,,,,
15:23:53,0.46114,0,B1,,,,
23:53.3,0.459859,0,B1,,,,
23:53.5,0.458578,0,B1,,,,
23:53.8,0.46114,0,B1,,,,
15:23:54,0.458578,0,B1,,,,
23:54.2,0.46114,0,B1,,,,
23:54.5,0.458578,0,B1,,,,
23:54.7,0.46114,0,B1,,,,
15:23:55,0.459859,0,B1,,,,
23:55.3,0.457297,0,B1,,,,
23:55.5,0.458578,0,B1,,,,
23:55.8,0.458578,0,B1,,,,
15:23:56,0.458578,0,B1,,,,
23:56.3,0.457297,0,B1,,,,
23:56.5,0.458578,0,B1,,,,
23:56.7,0.46114,0,B1,,,,
15:23:57,0.458578,0,B1,,,,
23:57.3,0.459859,0,B1,,,,
23:57.5,0.458578,0,B1,,,,
23:57.8,0.46114,0,B1,,,,
15:23:58,0.458578,0,B1,,,,
23:58.2,0.457297,0,B1,,,,
23:58.5,0.459859,0,B1,,,,
23:58.8,0.458578,0,B1,,,,
15:23:59,0.457297,0,B1,,,,
23:59.3,0.458578,0,B1,,,,
23:59.5,0.456017,0,B1,,,,
23:59.8,0.458578,0,B1,,,,
15:24:00,0.456017,0,B1,,,,
24:00.3,0.457297,0,B1,,,,
24:00.5,0.457297,0,B1,,,,
24:00.8,0.459859,0,B1,,,,
15:24:01,0.46114,0,B1,,,,
24:01.3,0.458578,0,B1,,,,
24:01.5,0.459859,0,B1,,,,
24:01.7,0.458578,0,B1,,,,
15:24:02,0.459859,0,B1,,,,
24:02.3,0.46114,0,B1,,,,
24:02.5,0.457297,0,B1,,,,
24:02.8,0.459859,0,B1,,,,
15:24:03,0.457297,0,B1,,,,
24:03.3,0.458578,0,B1,,,,
24:03.5,0.459859,0,B1,,,,
24:03.7,0.458578,0,B1,,,,
15:24:04,0.459859,0,B1,,,,
24:04.2,0.457297,0,B1,,,,
24:04.5,0.457297,0,B1,,,,
24:04.8,0.458578,0,B1,,,,
15:24:05,0.463702,0,B1,,,,
24:05.3,0.464983,0,B1,,,,
24:05.5,0.466264,0,B1,,,,
24:05.8,0.468826,0,B1,,,,
15:24:06,0.468826,0,B1,,,,
24:06.2,0.470107,0,B1,,,,
24:06.5,0.468826,0,B1,,,,
24:06.8,0.466264,0,B1,,,,
15:24:07,0.468826,0,B1,,,,
24:07.3,0.463702,0,B1,,,,
24:07.5,0.464983,0,B1,,,,
24:07.7,0.466264,0,B1,,,,
15:24:08,0.462421,0,B1,,,,
24:08.3,0.464983,0,B1,,,,
24:08.5,0.462421,0,B1,,,,
24:08.8,0.463702,0,B1,,,,
15:24:09,0.463702,0,B1,,,,
24:09.3,0.459859,0,B1,,,,
24:09.5,0.463702,0,B1,,,,
24:09.8,0.463702,0,B1,,,,
15:24:10,0.470107,0,B1,,,,
24:10.3,0.479074,0,B1,,,,
24:10.5,0.48804,0,B1,,,,
24:10.8,0.491883,0,B1,,,,
15:24:11,0.491883,0,B1,,,,
24:11.2,0.494445,0,B1,,,,
24:11.5,0.493164,0,B1,,,,
24:11.8,0.490602,0,B1,,,,
15:24:12,0.493164,0,B1,,,,
24:12.3,0.489321,0,B1,,,,
24:12.5,0.489321,0,B1,,,,
24:12.8,0.48804,0,B1,,,,
15:24:13,0.491883,0,B1,,,,
24:13.2,0.493164,0,B1,,,,
24:13.5,0.490602,0,B1,,,,
24:13.7,0.491883,0,B1,,,,
15:24:14,0.48804,0,B1,,,,
24:14.3,0.486759,0,B1,,,,
24:14.5,0.485478,0,B1,,,,
24:14.8,0.481635,0,B1,,,,
15:24:15,0.480354,0,B1,,,,
24:15.3,0.477793,0,B1,,,,
24:15.5,0.476512,0,B1,,,,
24:15.7,0.480354,0,B1,,,,
15:24:16,0.477793,0,B1,,,,
24:16.3,0.481635,0,B1,,,,
24:16.5,0.480354,0,B1,,,,
24:16.8,0.482916,0,B1,,,,
15:24:17,0.485478,0,B1,,,,
24:17.2,0.485478,0,B1,,,,
24:17.5,0.490602,0,B1,,,,
24:17.8,0.507254,0,B1,,,,
15:24:18,0.539278,0,B1,,,,
24:18.3,0.558492,0,B1,,,,
24:18.5,0.559773,0,B1,,,,
24:18.8,0.55593,0,B1,,,,
15:24:19,0.548245,0,B1,,,,
24:19.3,0.550806,0,B1,,,,
24:19.5,0.544402,0,B1,,,,
24:19.7,0.536716,0,B1,,,,
15:24:20,0.531592,0,B1,,,,
24:20.3,0.527749,0,B1,,,,
24:20.5,0.52903,0,B1,,,,
24:20.7,0.530311,0,B1,,,,
15:24:21,0.532873,0,B1,,,,
24:21.3,0.535435,0,B1,,,,
24:21.5,0.536716,0,B1,,,,
24:21.8,0.54184,0,B1,,,,
15:24:22,0.540559,0,B1,,,,
24:22.3,0.539278,0,B1,,,,
24:22.5,0.534154,0,B1,,,,
24:22.7,0.531592,0,B1,,,,
15:24:23,0.52903,0,B1,,,,
24:23.2,0.526469,0,B1,,,,
24:23.5,0.525188,0,B1,,,,
24:23.8,0.521345,0,B1,,,,
15:24:24,0.522626,0,B1,,,,
24:24.3,0.521345,0,B1,,,,
24:24.5,0.518783,0,B1,,,,
24:24.8,0.518783,0,B1,,,,
15:24:25,0.517502,0,B1,,,,
24:25.2,0.518783,0,B1,,,,
24:25.5,0.517502,0,B1,,,,
24:25.8,0.516221,0,B1,,,,
15:24:26,0.513659,0,B1,,,,
24:26.3,0.512378,0,B1,,,,
24:26.5,0.512378,0,B1,,,,
24:26.7,0.509816,0,B1,,,,
15:24:27,0.508535,0,B1,,,,
24:27.3,0.508535,0,B1,,,,
24:27.5,0.508535,0,B1,,,,
24:27.8,0.509816,0,B1,,,,
15:24:28,0.508535,0,B1,,,,
24:28.3,0.509816,0,B1,,,,
24:28.5,0.509816,0,B1,,,,
24:28.8,0.511097,0,B1,,,,
15:24:29,0.512378,0,B1,,,,
24:29.2,0.508535,0,B1,,,,
24:29.5,0.508535,0,B1,,,,
24:29.8,0.507254,0,B1,,,,
15:24:30,0.507254,0,B1,,,,
24:30.2,0.505973,0,B1,,,,
24:30.5,0.503411,0,B1,,,,
24:30.8,0.504692,0,B1,,,,
15:24:31,0.504692,0,B1,,,,
24:31.3,0.504692,0,B1,,,,
24:31.5,0.502131,0,B1,,,,
24:31.8,0.502131,0,B1,,,,
15:24:32,0.503411,0,B1,,,,
24:32.2,0.502131,0,B1,,,,
24:32.5,0.50085,0,B1,,,,
24:32.7,0.499569,0,B1,,,,
15:24:33,0.50085,0,B1,,,,
24:33.3,0.50085,0,B1,,,,
24:33.5,0.499569,0,B1,,,,
24:33.8,0.499569,0,B1,,,,
15:24:34,0.502131,0,B1,,,,
24:34.3,0.499569,0,B1,,,,
24:34.5,0.50085,0,B1,,,,
24:34.7,0.497007,0,B1,,,,
15:24:35,0.50085,0,B1,,,,
24:35.3,0.499569,0,B1,,,,
24:35.5,0.495726,0,B1,,,,
24:35.8,0.498288,0,B1,,,,
15:24:36,0.495726,0,B1,,,,
24:36.2,0.495726,0,B1,,,,
24:36.5,0.497007,0,B1,,,,
24:36.8,0.493164,0,B1,,,,
15:24:37,0.494445,0,B1,,,,
24:37.3,0.493164,0,B1,,,,
24:37.5,0.491883,0,B1,,,,
24:37.8,0.495726,0,B1,,,,
15:24:38,0.493164,0,B1,,,,
24:38.3,0.493164,0,B1,,,,
24:38.5,0.495726,0,B1,,,,
24:38.7,0.493164,0,B1,,,,
15:24:39,0.495726,0,B1,,,,
24:39.3,0.491883,0,B1,,,,
24:39.5,0.490602,0,B1,,,,
24:39.7,0.491883,0,B1,,,,
15:24:40,0.494445,0,B1,,,,
24:40.3,0.490602,0,B1,,,,
24:40.5,0.490602,0,B1,,,,
24:40.8,0.490602,0,B1,,,,
15:24:41,0.490602,0,B1,,,,
24:41.3,0.489321,0,B1,,,,
24:41.5,0.491883,0,B1,,,,
24:41.7,0.489321,0,B1,,,,
15:24:42,0.491883,0,B1,,,,
24:42.2,0.489321,0,B1,,,,
24:42.5,0.48804,0,B1,,,,
24:42.8,0.490602,0,B1,,,,
15:24:43,0.486759,0,B1,,,,
24:43.3,0.489321,0,B1,,,,
24:43.5,0.48804,0,B1,,,,
24:43.8,0.489321,0,B1,,,,
15:24:44,0.48804,0,B1,,,,
24:44.2,0.486759,0,B1,,,,
24:44.5,0.486759,0,B1,,,,
24:44.8,0.48804,0,B1,,,,
15:24:45,0.485478,0,B1,,,,
24:45.3,0.486759,0,B1,,,,
24:45.5,0.484197,0,B1,,,,
24:45.7,0.482916,0,B1,,,,
15:24:46,0.486759,0,B1,,,,
24:46.3,0.485478,0,B1,,,,
24:46.5,0.490602,0,B1,,,,
24:46.8,0.493164,0,B1,,,,
15:24:47,0.497007,0,B1,,,,
24:47.3,0.498288,0,B1,,,,
24:47.5,0.497007,0,B1,,,,
24:47.8,0.50085,0,B1,,,,
15:24:48,0.50085,0,B1,,,,
24:48.2,0.499569,0,B1,,,,
24:48.5,0.50085,0,B1,,,,
24:48.8,0.498288,0,B1,,,,
15:24:49,0.499569,0,B1,,,,
24:49.2,0.498288,0,B1,,,,
24:49.5,0.498288,0,B1,,,,
24:49.8,0.499569,0,B1,,,,
15:24:50,0.499569,0,B1,,,,
24:50.3,0.502131,0,B1,,,,
24:50.5,0.499569,0,B1,,,,
24:50.8,0.498288,0,B1,,,,
15:24:51,0.498288,0,B1,,,,
24:51.2,0.494445,0,B1,,,,
24:51.5,0.493164,0,B1,,,,
24:51.7,0.490602,0,B1,,,,
15:24:52,0.490602,0,B1,,,,
24:52.3,0.490602,0,B1,,,,
24:52.5,0.48804,0,B1,,,,
24:52.8,0.489321,0,B1,,,,
15:24:53,0.486759,0,B1,,,,
24:53.3,0.48804,0,B1,,,,
24:53.5,0.489321,0,B1,,,,
24:53.7,0.486759,0,B1,,,,
15:24:54,0.48804,0,B1,,,,
24:54.3,0.489321,0,B1,,,,
24:54.5,0.489321,0,B1,,,,
24:54.8,0.491883,0,B1,,,,
15:24:55,0.48804,0,B1,,,,
24:55.2,0.48804,0,B1,,,,
24:55.5,0.489321,0,B1,,,,
24:55.8,0.48804,0,B1,,,,
15:24:56,0.486759,0,B1,,,,
24:56.3,0.485478,0,B1,,,,
24:56.5,0.485478,0,B1,,,,
24:56.8,0.485478,0,B1,,,,
15:24:57,0.486759,0,B1,,,,
24:57.3,0.486759,0,B1,,,,
24:57.5,0.484197,0,B1,,,,
24:57.7,0.484197,0,B1,,,,
15:24:58,0.485478,0,B1,,,,
24:58.3,0.481635,0,B1,,,,
24:58.5,0.484197,0,B1,,,,
24:58.7,0.481635,0,B1,,,,
15:24:59,0.481635,0,B1,,,,
24:59.3,0.481635,0,B1,,,,
24:59.5,0.480354,0,B1,,,,
24:59.8,0.482916,0,B1,,,,
15:25:00,0.480354,0,B1,,,,
25:00.3,0.481635,0,B1,,,,
25:00.5,0.481635,0,B1,,,,
25:00.7,0.482916,0,B1,,,,
15:25:01,0.484197,0,B1,,,,
25:01.2,0.482916,0,B1,,,,
25:01.5,0.481635,0,B1,,,,
25:01.8,0.482916,0,B1,,,,
15:25:02,0.480354,0,B1,,,,
25:02.3,0.482916,0,B1,,,,
25:02.5,0.480354,0,B1,,,,
25:02.8,0.480354,0,B1,,,,
15:25:03,0.481635,0,B1,,,,
25:03.2,0.477793,0,B1,,,,
25:03.5,0.480354,0,B1,,,,
25:03.8,0.477793,0,B1,,,,
15:25:04,0.477793,0,B1,,,,
25:04.3,0.480354,0,B1,,,,
25:04.5,0.476512,0,B1,,,,
25:04.7,0.479074,0,B1,,,,
15:25:05,0.476512,0,B1,,,,
25:05.3,0.480354,0,B1,,,,
25:05.5,0.479074,0,B1,,,,
25:05.8,0.479074,0,B1,,,,
15:25:06,0.479074,0,B1,,,,
25:06.3,0.476512,0,B1,,,,
25:06.5,0.477793,0,B1,,,,
25:06.8,0.479074,0,B1,,,,
15:25:07,0.476512,0,B1,,,,
25:07.2,0.480354,0,B1,,,,
25:07.5,0.479074,0,B1,,,,
25:07.8,0.477793,0,B1,,,,
15:25:08,0.480354,0,B1,,,,
25:08.2,0.477793,0,B1,,,,
25:08.5,0.479074,0,B1,,,,
25:08.8,0.476512,0,B1,,,,
15:25:09,0.475231,0,B1,,,,
25:09.3,0.476512,0,B1,,,,
25:09.5,0.475231,0,B1,,,,
25:09.8,0.476512,0,B1,,,,
15:25:10,0.47395,0,B1,,,,
25:10.2,0.47395,0,B1,,,,
25:10.5,0.472669,0,B1,,,,
25:10.7,0.476512,0,B1,,,,
15:25:11,0.476512,0,B1,,,,
25:11.3,0.472669,0,B1,,,,
25:11.5,0.47395,0,B1,,,,
25:11.8,0.472669,0,B1,,,,
15:25:12,0.472669,0,B1,,,,
25:12.3,0.47395,0,B1,,,,
25:12.5,0.471388,0,B1,,,,
25:12.7,0.47395,0,B1,,,,
15:25:13,0.471388,0,B1,,,,
25:13.3,0.472669,0,B1,,,,
25:13.5,0.472669,0,B1,,,,
25:13.8,0.472669,0,B1,,,,
15:25:14,0.472669,0,B1,,,,
25:14.2,0.470107,0,B1,,,,
25:14.5,0.471388,0,B1,,,,
25:14.8,0.472669,0,B1,,,,
15:25:15,0.470107,0,B1,,,,
25:15.3,0.472669,0,B1,,,,
25:15.5,0.470107,0,B1,,,,
25:15.8,0.470107,0,B1,,,,
15:25:16,0.468826,0,B1,,,,
25:16.3,0.470107,0,B1,,,,
25:16.5,0.471388,0,B1,,,,
25:16.7,0.467545,0,B1,,,,
15:25:17,0.468826,0,B1,,,,
25:17.3,0.467545,0,B1,,,,
25:17.5,0.468826,0,B1,,,,
25:17.8,0.468826,0,B1,,,,
15:25:18,0.466264,0,B1,,,,
25:18.3,0.470107,0,B1,,,,
25:18.5,0.467545,0,B1,,,,
25:18.8,0.467545,0,B1,,,,
15:25:19,0.467545,0,B1,,,,
25:19.3,0.468826,0,B1,,,,
25:19.5,0.467545,0,B1,,,,
25:19.7,0.464983,0,B1,,,,
15:25:20,0.466264,0,B1,,,,
25:20.2,0.464983,0,B1,,,,
25:20.5,0.466264,0,B1,,,,
25:20.8,0.468826,0,B1,,,,
15:25:21,0.466264,0,B1,,,,
25:21.3,0.468826,0,B1,,,,
25:21.5,0.464983,0,B1,,,,
25:21.8,0.467545,0,B1,,,,
15:25:22,0.467545,0,B1,,,,
25:22.2,0.464983,0,B1,,,,
25:22.5,0.468826,0,B1,,,,
25:22.8,0.466264,0,B1,,,,
15:25:23,0.466264,0,B1,,,,
25:23.3,0.464983,0,B1,,,,
25:23.5,0.464983,0,B1,,,,
25:23.7,0.466264,0,B1,,,,
15:25:24,0.463702,0,B1,,,,
25:24.3,0.463702,0,B1,,,,
25:24.5,0.464983,0,B1,,,,
25:24.8,0.464983,0,B1,,,,
15:25:25,0.466264,0,B1,,,,
25:25.3,0.463702,0,B1,,,,
25:25.5,0.463702,0,B1,,,,
25:25.8,0.463702,0,B1,,,,
15:25:26,0.464983,0,B1,,,,
25:26.2,0.466264,0,B1,,,,
25:26.5,0.463702,0,B1,,,,
25:26.8,0.463702,0,B1,,,,
15:25:27,0.46114,0,B1,,,,
25:27.3,0.464983,0,B1,,,,
25:27.5,0.464983,0,B1,,,,
25:27.8,0.459859,0,B1,,,,
15:25:28,0.462421,0,B1,,,,
25:28.3,0.459859,0,B1,,,,
25:28.5,0.46114,0,B1,,,,
25:28.8,0.46114,0,B1,,,,
15:25:29,0.458578,0,B1,,,,
25:29.3,0.46114,0,B1,,,,
25:29.5,0.458578,0,B1,,,,
25:29.7,0.458578,0,B1,,,,
15:25:30,0.46114,0,B1,,,,
25:30.3,0.459859,0,B1,,,,
25:30.5,0.458578,0,B1,,,,
25:30.8,0.457297,0,B1,,,,
15:25:31,0.459859,0,B1,,,,
25:31.3,0.459859,0,B1,,,,
25:31.5,0.457297,0,B1,,,,
25:31.7,0.457297,0,B1,,,,
15:25:32,0.456017,0,B1,,,,
25:32.3,0.457297,0,B1,,,,
25:32.5,0.457297,0,B1,,,,
25:32.8,0.456017,0,B1,,,,
15:25:33,0.456017,0,B1,,,,
25:33.2,0.456017,0,B1,,,,
25:33.5,0.454736,0,B1,,,,
25:33.8,0.457297,0,B1,,,,
15:25:34,0.454736,0,B1,,,,
25:34.3,0.457297,0,B1,,,,
25:34.5,0.454736,0,B1,,,,
25:34.8,0.453455,0,B1,,,,
15:25:35,0.456017,0,B1,,,,
25:35.3,0.453455,0,B1,,,,
25:35.5,0.454736,0,B1,,,,
25:35.7,0.453455,0,B1,,,,
15:25:36,0.454736,0,B1,,,,
25:36.3,0.456017,0,B1,,,,
25:36.5,0.453455,0,B1,,,,
25:36.8,0.453455,0,B1,,,,
15:25:37,0.452174,0,B1,,,,
25:37.3,0.454736,0,B1,,,,
25:37.5,0.458578,0,B1,,,,
25:37.8,0.454736,0,B1,,,,
15:25:38,0.453455,0,B1,,,,
25:38.3,0.453455,0,B1,,,,
25:38.5,0.454736,0,B1,,,,
25:38.8,0.454736,0,B1,,,,
15:25:39,0.452174,0,B1,,,,
25:39.2,0.454736,0,B1,,,,
25:39.5,0.456017,0,B1,,,,
25:39.8,0.454736,0,B1,,,,
15:25:40,0.458578,0,B1,,,,
25:40.3,0.456017,0,B1,,,,
25:40.5,0.457297,0,B1,,,,
25:40.8,0.457297,0,B1,,,,
15:25:41,0.457297,0,B1,,,,
25:41.2,0.456017,0,B1,,,,
25:41.5,0.453455,0,B1,,,,
25:41.7,0.452174,0,B1,,,,
15:25:42,0.453455,0,B1,,,,
25:42.3,0.452174,0,B1,,,,
25:42.5,0.452174,0,B1,,,,
25:42.7,0.453455,0,B1,,,,
15:25:43,0.452174,0,B1,,,,
25:43.3,0.450893,0,B1,,,,
25:43.5,0.449612,0,B1,,,,
25:43.8,0.449612,0,B1,,,,
15:25:44,0.453455,0,B1,,,,
25:44.3,0.449612,0,B1,,,,
25:44.5,0.450893,0,B1,,,,
25:44.8,0.452174,0,B1,,,,
15:25:45,0.449612,0,B1,,,,
25:45.2,0.449612,0,B1,,,,
25:45.5,0.449612,0,B1,,,,
25:45.8,0.448331,0,B1,,,,
15:25:46,0.450893,0,B1,,,,
25:46.3,0.44705,0,B1,,,,
25:46.5,0.449612,0,B1,,,,
25:46.8,0.449612,0,B1,,,,
15:25:47,0.448331,0,B1,,,,
25:47.3,0.449612,0,B1,,,,
25:47.5,0.448331,0,B1,,,,
25:47.8,0.449612,0,B1,,,,
15:25:48,0.450893,0,B1,,,,
25:48.3,0.449612,0,B1,,,,
25:48.5,0.452174,0,B1,,,,
25:48.7,0.452174,0,B1,,,,
15:25:49,0.450893,0,B1,,,,
25:49.3,0.453455,0,B1,,,,
25:49.5,0.450893,0,B1,,,,
25:49.8,0.450893,0,B1,,,,
15:25:50,0.450893,0,B1,,,,
25:50.3,0.448331,0,B1,,,,
25:50.5,0.449612,0,B1,,,,
25:50.7,0.448331,0,B1,,,,
15:25:51,0.449612,0,B1,,,,
25:51.2,0.450893,0,B1,,,,
25:51.5,0.448331,0,B1,,,,
25:51.8,0.44705,0,B1,,,,
15:25:52,0.449612,0,B1,,,,
25:52.2,0.449612,0,B1,,,,
25:52.5,0.449612,0,B1,,,,
25:52.8,0.44705,0,B1,,,,
15:25:53,0.44705,0,B1,,,,
25:53.3,0.448331,0,B1,,,,
25:53.5,0.44705,0,B1,,,,
25:53.8,0.450893,0,B1,,,,
15:25:54,0.448331,0,B1,,,,
25:54.3,0.450893,0,B1,,,,
25:54.5,0.449612,0,B1,,,,
25:54.7,0.449612,0,B1,,,,
15:25:55,0.454736,0,B1,,,,
25:55.3,0.456017,0,B1,,,,
25:55.5,0.454736,0,B1,,,,
25:55.8,0.457297,0,B1,,,,
15:25:56,0.454736,0,B1,,,,
25:56.3,0.457297,0,B1,,,,
25:56.5,0.456017,0,B1,,,,
25:56.8,0.453455,0,B1,,,,
15:25:57,0.456017,0,B1,,,,
25:57.3,0.454736,0,B1,,,,
25:57.5,0.454736,0,B1,,,,
25:57.8,0.456017,0,B1,,,,
15:25:58,0.453455,0,B1,,,,
25:58.2,0.454736,0,B1,,,,
25:58.5,0.453455,0,B1,,,,
25:58.8,0.454736,0,B1,,,,
15:25:59,0.454736,0,B1,,,,
25:59.3,0.453455,0,B1,,,,
25:59.5,0.453455,0,B1,,,,
25:59.8,0.453455,0,B1,,,,
15:26:00,0.452174,0,B1,,,,
26:00.2,0.454736,0,B1,,,,
26:00.5,0.452174,0,B1,,,,
26:00.7,0.453455,0,B1,,,,
15:26:01,0.453455,0,B1,,,,
26:01.3,0.450893,0,B1,,,,
26:01.5,0.452174,0,B1,,,,
26:01.7,0.452174,0,B1,,,,
15:26:02,0.449612,0,B1,,,,
26:02.3,0.452174,0,B1,,,,
26:02.5,0.449612,0,B1,,,,
26:02.8,0.450893,0,B1,,,,
15:26:03,0.449612,0,B1,,,,
26:03.3,0.452174,0,B1,,,,
26:03.5,0.450893,0,B1,,,,
26:03.8,0.448331,0,B1,,,,
15:26:04,0.449612,0,B1,,,,
26:04.2,0.448331,0,B1,,,,
26:04.5,0.448331,0,B1,,,,
26:04.8,0.449612,0,B1,,,,
15:26:05,0.448331,0,B1,,,,
26:05.3,0.450893,0,B1,,,,
26:05.5,0.449612,0,B1,,,,
26:05.8,0.44705,0,B1,,,,
15:26:06,0.450893,0,B1,,,,
26:06.3,0.449612,0,B1,,,,
26:06.5,0.449612,0,B1,,,,
26:06.8,0.449612,0,B1,,,,
15:26:07,0.44705,0,B1,,,,
26:07.3,0.448331,0,B1,,,,
26:07.5,0.44705,0,B1,,,,
26:07.7,0.448331,0,B1,,,,
15:26:08,0.448331,0,B1,,,,
26:08.3,0.445769,0,B1,,,,
26:08.5,0.445769,0,B1,,,,
26:08.8,0.445769,0,B1,,,,
15:26:09,0.445769,0,B1,,,,
26:09.3,0.448331,0,B1,,,,
26:09.5,0.444488,0,B1,,,,
26:09.7,0.444488,0,B1,,,,
15:26:10,0.444488,0,B1,,,,
26:10.2,0.444488,0,B1,,,,
26:10.5,0.445769,0,B1,,,,
26:10.8,0.443207,0,B1,,,,
15:26:11,0.443207,0,B1,,,,
26:11.2,0.443207,0,B1,,,,
26:11.5,0.445769,0,B1,,,,
26:11.8,0.445769,0,B1,,,,
15:26:12,0.443207,0,B1,,,,
26:12.2,0.443207,0,B1,,,,
26:12.5,0.443207,0,B1,,,,
26:12.8,0.444488,0,B1,,,,
15:26:13,0.444488,0,B1,,,,
26:13.3,0.443207,0,B1,,,,
26:13.5,0.444488,0,B1,,,,
26:13.7,0.441926,0,B1,,,,
15:26:14,0.444488,0,B1,,,,
26:14.3,0.445769,0,B1,,,,
26:14.5,0.443207,0,B1,,,,
26:14.8,0.445769,0,B1,,,,
15:26:15,0.444488,0,B1,,,,
26:15.3,0.449612,0,B1,,,,
26:15.5,0.450893,0,B1,,,,
26:15.8,0.450893,0,B1,,,,
15:26:16,0.456017,0,B1,,,,
26:16.3,0.458578,0,B1,,,,
26:16.5,0.470107,0,B1,,,,
26:16.8,0.479074,0,B1,,,,
15:26:17,0.462421,0,B1,,,,
26:17.2,0.454736,0,B1,,,,
26:17.5,0.453455,0,B1,,,,
26:17.8,0.46114,0,B1,,,,
15:26:18,0.558492,0,B1,,,,
26:18.3,0.448331,0,B1,,,,
26:18.5,0.444488,0,B1,,,,
26:18.8,0.453455,0,B1,,,,
15:26:19,0.458578,0,B1,,,,
26:19.2,0.457297,0,B1,,,,
26:19.5,0.452174,0,B1,,,,
26:19.7,0.453455,0,B1,,,,
15:26:20,0.453455,0,B1,,,,
26:20.3,0.456017,0,B1,,,,
26:20.5,0.454736,0,B1,,,,
26:20.8,0.453455,0,B1,,,,
15:26:21,0.453455,0,B1,,,,
26:21.3,0.450893,0,B1,,,,
26:21.5,0.452174,0,B1,,,,
26:21.7,0.450893,0,B1,,,,
15:26:22,0.456017,0,B1,,,,
26:22.3,0.453455,0,B1,,,,
26:22.5,0.452174,0,B1,,,,
26:22.8,0.236975,0,B1,,,,
15:26:23,0.457297,0,B1,,,,
26:23.2,0.457297,0,B1,,,,
26:23.5,0.458578,0,B1,,,,
26:23.8,0.457297,0,B1,,,,
15:26:24,0.457297,0,B1,,,,
26:24.3,0.463702,0,B1,,,,
26:24.5,0.46114,0,B1,,,,
26:24.8,0.462421,0,B1,,,,
15:26:25,0.459859,0,B1,,,,
